pellentesque,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo,7930,true
sem praesent id,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac,7943,true
ut massa,duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede,7956,false
a odio,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,7969,false
id turpis integer,pretium nisl ut volutpat sapien arcu sed augue aliquam erat,7982,false
adipiscing,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum,7995,true
blandit,varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt,8008,false
aenean lectus,enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum,8021,false
nulla,libero quis orci nullam molestie nibh in lectus pellentesque at nulla,8034,true
lectus,accumsan felis ut at dolor quis odio consequat varius integer ac leo,8047,false
et,aliquam non mauris morbi non lectus aliquam sit amet diam in magna,8060,true
nonummy,integer ac neque duis bibendum morbi non quam nec dui,8073,false
sapien arcu,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae,8086,true
vulputate justo,suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus,8099,false
condimentum id luctus,id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu,8112,true
aliquam erat,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam,8125,true
mus vivamus,lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede,8138,false
suscipit ligula in,eu orci mauris lacinia sapien quis libero nullam sit amet turpis,8151,true
justo sit,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris,8164,false
sed ante,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque,8177,true
augue vestibulum rutrum,vulputate ut ultrices vel augue vestibulum ante ipsum primis in,8190,false
in ante vestibulum,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat,8203,true
aliquam,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus,8216,false
pellentesque eget nunc,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum,8229,false
at nunc commodo,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula,8242,false
at dolor,felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec,8255,true
etiam pretium iaculis,velit vivamus vel nulla eget eros elementum pellentesque quisque porta,8268,true
pellentesque,lorem quisque ut erat curabitur gravida nisi at nibh in hac,8281,false
ipsum,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,8294,true
vulputate luctus,morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit,8307,true
ligula sit amet,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec,8320,true
lobortis sapien,in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla,8333,false
quis justo maecenas,tincidunt lacus at velit vivamus vel nulla eget eros elementum,8346,true
rhoncus aliquet,vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit,8359,false
tellus nulla ut,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis,8372,false
erat,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien,8385,true
ut,vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac,8398,true
arcu libero rutrum,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum,8411,true
vulputate,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis,8424,false
nam ultrices,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean,8437,true
odio,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,8450,false
ut erat,aliquet at feugiat non pretium quis lectus suspendisse potenti in,8463,false
mauris,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede,8476,false
luctus cum,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien,8489,true
volutpat erat,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam,8502,true
urna,a pede posuere nonummy integer non velit donec diam neque vestibulum,8515,false
potenti,diam in magna bibendum imperdiet nullam orci pede venenatis non,8528,true
sed justo,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,8541,true
sit amet eros,massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque,8554,false
diam,sed accumsan felis ut at dolor quis odio consequat varius integer,8567,false
quis orci,elementum ligula vehicula consequat morbi a ipsum integer a nibh,8580,false
elit,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula,8593,false
convallis,at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum,8606,true
vulputate nonummy,elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus,8619,true
odio porttitor,suspendisse potenti cras in purus eu magna vulputate luctus cum,8632,false
blandit nam,mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,8645,false
ornare imperdiet,cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,8658,true
molestie hendrerit,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas,8671,false
quam,in purus eu magna vulputate luctus cum sociis natoque penatibus,8684,false
dapibus,maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque,8697,true
natoque,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum,8710,false
praesent id,cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor,8723,false
dictumst,eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper,8736,true
purus,in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum,8749,true
enim sit,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio,8762,false
ut at dolor,at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci,8775,true
sit amet,donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi,8788,true
enim lorem ipsum,luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum,8801,false
convallis eget eleifend,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris,8814,true
quisque,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a,8827,true
vestibulum vestibulum,praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut,8840,true
turpis integer aliquet,odio consequat varius integer ac leo pellentesque ultrices mattis odio,8853,false
mauris,sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus,8866,true
eget,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean,8879,false
et tempus,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in,8892,false
cras pellentesque,erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,8905,true
ipsum,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis,8918,true
amet diam in,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel,8931,false
mi pede malesuada,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque,8944,false
orci luctus et,a pede posuere nonummy integer non velit donec diam neque,8957,false
duis mattis egestas,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet,8970,false
blandit ultrices enim,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi,8983,true
purus phasellus in,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit,8996,false
curae,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus,9009,true
et ultrices,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae,9022,false
eu pede,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet,9035,true
amet cursus,enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque,9048,false
eleifend quam,non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,9061,false
est risus,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis,9074,false
praesent id massa,quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi,9087,true
eleifend,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,9100,false
rhoncus aliquet,dui maecenas tristique est et tempus semper est quam pharetra,9113,true
leo odio,a suscipit nulla elit ac nulla sed vel enim sit,9126,false
et magnis dis,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus,9139,true
massa,imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis,9152,true
at,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean,9165,false
nulla mollis molestie,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel,9178,true
massa donec dapibus,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit,9191,true
nunc purus phasellus,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam,9204,false
vitae mattis nibh,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id,9217,false
mauris viverra diam,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla,9230,false
ut erat,rutrum nulla nunc purus phasellus in felis donec semper sapien,9243,true
pharetra magna,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum,9256,false
in faucibus orci,vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin,9269,false
imperdiet,ultrices phasellus id sapien in sapien iaculis congue vivamus metus,9282,false
ipsum primis in,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis,9295,false
diam erat,semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,9308,false
blandit nam,erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin,9321,true
lacus,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum,9334,false
cras,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,9347,true
amet nunc,porttitor pede justo eu massa donec dapibus duis at velit eu est congue,9360,true
turpis,hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris,9373,true
quam,tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum,9386,true
tortor,nunc proin at turpis a pede posuere nonummy integer non velit donec,9399,true
vel nulla,at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna,9412,true
justo lacinia eget,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor,9425,false
imperdiet sapien urna,gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo,9438,true
vivamus metus,pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum,9451,false
maecenas pulvinar lobortis,ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede,9464,true
at diam nam,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit,9477,true
dui proin leo,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis,9490,true
feugiat non pretium,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis,9503,true
risus auctor,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est,9516,false
est,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique,9529,true
in purus eu,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,9542,true
nunc donec,augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi,9555,false
dictumst maecenas ut,lobortis est phasellus sit amet erat nulla tempus vivamus in felis,9568,true
fringilla rhoncus,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus,9581,false
et magnis,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas,9594,true
ligula,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat,9607,false
risus praesent lectus,vestibulum sit amet cursus id turpis integer aliquet massa id,9620,false
at nibh,convallis nunc proin at turpis a pede posuere nonummy integer non,9633,true
mollis molestie lorem,orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis,9646,true
massa,consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim,9659,true
suspendisse potenti nullam,eget semper rutrum nulla nunc purus phasellus in felis donec,9672,true
ultrices posuere cubilia,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia,9685,true
nulla mollis,auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl,9698,true
ultrices aliquet maecenas,odio cras mi pede malesuada in imperdiet et commodo vulputate justo,9711,false
erat curabitur gravida,consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus,9724,false
dolor sit,tincidunt eget tempus vel pede morbi porttitor lorem id ligula,9737,true
cursus urna,ac est lacinia nisi venenatis tristique fusce congue diam id ornare,9750,false
sit,sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet,9763,true
quis,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo,9776,true
augue luctus tincidunt,ut odio cras mi pede malesuada in imperdiet et commodo vulputate,9789,true
quam pede,vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,9802,false
eu mi,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat,9815,false
consectetuer,mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,9828,true
eu magna,sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,9841,true
orci,augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc,9854,false
fusce congue,mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis,9867,false
ligula suspendisse ornare,magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean,9880,true
suspendisse potenti in,morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus,9893,true
orci,quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in,9906,false
elit proin interdum,dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus,9919,true
ligula,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus,9932,true
felis fusce,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus,9945,false
quisque erat,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero,9958,false
at,lectus suspendisse potenti in eleifend quam a odio in hac,9971,true
nunc proin,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc,9984,false
quam suspendisse,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac,9997,false
ullamcorper purus,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in,10010,true
erat fermentum,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien,10023,true
nunc vestibulum,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras,10036,true
justo sit amet,pede posuere nonummy integer non velit donec diam neque vestibulum,10049,false
eros vestibulum,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui,10062,false
amet eros suspendisse,libero nam dui proin leo odio porttitor id consequat in consequat ut,10075,true
vulputate,orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis,10088,false
eu,augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac,10101,true
in,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,10114,true
quis,egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis,10127,false
euismod,congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget,10140,false
in leo,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna,10153,true
augue vestibulum rutrum,tristique est et tempus semper est quam pharetra magna ac consequat metus sapien,10166,false
ornare imperdiet sapien,justo in blandit ultrices enim lorem ipsum dolor sit amet,10179,false
velit eu,molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui,10192,true
consectetuer eget,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus,10205,true
libero,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet,10218,true
dui vel nisl,pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi,10231,false
nulla neque,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis,10244,false
turpis,vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices,10257,false
quis augue luctus,lectus pellentesque at nulla suspendisse potenti cras in purus eu,10270,false
arcu libero rutrum,gravida sem praesent id massa id nisl venenatis lacinia aenean sit,10283,true
natoque penatibus et,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci,10296,false
nullam,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,10309,true
velit,quisque erat eros viverra eget congue eget semper rutrum nulla nunc,10322,true
morbi vel,odio donec vitae nisi nam ultrices libero non mattis pulvinar,10335,false
et,molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas,10348,true
orci mauris lacinia,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa,10361,true
id,id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec,10374,true
ultrices mattis odio,lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque,10387,false
curae donec,morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis,10400,false
nulla tellus,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas,10413,false
at,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,10426,true
odio porttitor,condimentum id luctus nec molestie sed justo pellentesque viverra pede,10439,false
nibh,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est,10452,true
donec vitae nisi,integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id,10465,false
nam congue risus,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis,10478,true
in faucibus,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed,10491,true
duis bibendum,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at,10504,false
libero convallis,eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue,10517,false
hac habitasse platea,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis,10530,true
lobortis,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy,10543,true
vestibulum,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie,10556,true
eget,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,10569,false
sapien sapien non,neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit,10582,true
diam id ornare,volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus,10595,true
tristique est,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin,10608,true
sit,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend,10621,true
lacus,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer,10634,true
quis,bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede,10647,false
ultrices,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede,10660,false
nulla,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper,10673,false
pede venenatis,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes,10686,false
nunc,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget,10699,true
erat vestibulum,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes,10712,true
et,eros elementum pellentesque quisque porta volutpat erat quisque erat eros,10725,true
at turpis,erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst,10738,false
non,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis,10751,false
lobortis est phasellus,nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse,10764,false
semper est,odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at,10777,false
turpis enim blandit,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla,10790,true
sodales scelerisque,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis,10803,false
sit,non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,10816,true
amet,est et tempus semper est quam pharetra magna ac consequat metus,10829,false
purus,orci nullam molestie nibh in lectus pellentesque at nulla suspendisse,10842,false
adipiscing molestie,lectus in est risus auctor sed tristique in tempus sit amet,10855,true
sit amet nunc,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in,10868,false
rutrum,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices,10881,true
eget tincidunt eget,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper,10894,false
enim leo,eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea,10907,true
consequat,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat,10920,false
nulla ut erat,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in,10933,true
nulla ac enim,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam,10946,false
urna,nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in,10959,false
malesuada,luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat,10972,true
tellus nisi,orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras,10985,false
est lacinia,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel,10998,false
faucibus orci luctus,mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non,11011,false
erat,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis,11024,true
erat fermentum justo,duis bibendum felis sed interdum venenatis turpis enim blandit mi,11037,true
convallis tortor,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio,11050,true
ridiculus mus,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,11063,true
vestibulum ante,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget,11076,false
sit amet justo,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu,11089,false
bibendum morbi,pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,11102,true
non,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi,11115,false
sed,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,11128,false
risus,ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim,11141,true
a,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum,11154,true
justo aliquam quis,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,11167,false
etiam,ligula sit amet eleifend pede libero quis orci nullam molestie nibh,11180,false
sit amet diam,aliquam convallis nunc proin at turpis a pede posuere nonummy,11193,true
dolor sit amet,integer non velit donec diam neque vestibulum eget vulputate ut ultrices,11206,false
eu interdum,consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id,11219,true
phasellus,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante,11232,true
eget,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet,11245,false
amet cursus id,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,11258,true
lorem ipsum,orci mauris lacinia sapien quis libero nullam sit amet turpis,11271,true
aliquet massa,quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,11284,true
ultrices libero,non mi integer ac neque duis bibendum morbi non quam nec dui,11297,true
tempor turpis,donec dapibus duis at velit eu est congue elementum in hac,11310,true
ultrices erat,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel,11323,true
donec dapibus duis,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus,11336,false
ligula in,massa tempor convallis nulla neque libero convallis eget eleifend luctus,11349,true
mauris morbi,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,11362,false
nunc,convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim,11375,true
vitae nisl,in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum,11388,false
vulputate,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus,11401,true
commodo,donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo,11414,true
nulla,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit,11427,true
eu,justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet,11440,true
vitae nisl aenean,aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue,11453,false
eget vulputate,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra,11466,true
eu magna,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien,11479,true
pulvinar,vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,11492,false
vestibulum ante ipsum,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis,11505,false
congue elementum,duis at velit eu est congue elementum in hac habitasse platea dictumst morbi,11518,false
in hac,amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in,11531,false
platea dictumst,dui luctus rutrum nulla tellus in sagittis dui vel nisl duis,11544,false
sed,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien,11557,true
ut odio,sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia,11570,true
ut nunc vestibulum,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna,11583,true
non,bibendum morbi non quam nec dui luctus rutrum nulla tellus in,11596,true
cursus urna,vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus,11609,true
vel,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla,11622,true
eleifend luctus,quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus,11635,true
eleifend quam a,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse,11648,true
porta volutpat erat,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur,11661,false
augue a,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a,11674,true
sem,vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis,11687,true
nonummy maecenas,fusce posuere felis sed lacus morbi sem mauris laoreet ut,11700,false
neque vestibulum,integer ac neque duis bibendum morbi non quam nec dui luctus rutrum,11713,false
integer non,convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum,11726,false
quis turpis,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean,11739,true
dolor vel est,donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum,11752,false
interdum in ante,quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor,11765,true
mauris,pede justo eu massa donec dapibus duis at velit eu est congue,11778,true
eu,pretium nisl ut volutpat sapien arcu sed augue aliquam erat,11791,false
dapibus nulla suscipit,integer ac neque duis bibendum morbi non quam nec dui luctus,11804,true
dignissim vestibulum,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,11817,false
nulla nunc,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,11830,true
